transaction_id,customer_id,purchase_date,order_value,num_items,payment_method,channel,store_id,product_category
TXN-GJSI9OAVX4OQ,CUST-10007380,2026-03-25,304.57,5,gift_card,store,STORE-327,Footwear
TXN-2O2NIEQ8NW9D,CUST-10000969,2025-10-24,92.89,9,cash,online,ONLINE,Beauty
TXN-1CLPDYRTJOFR,CUST-10000573,2025-04-13,71.81,4,debit_card,store,STORE-243,Electronics
TXN-C9VYUP2T9VTC,CUST-10003946,2025-08-18,173.6,9,credit_card,online,ONLINE,Electronics
TXN-C2Y3336JBJ26,CUST-10003465,2025-06-24,270.99,7,cash,store,STORE-142,Grocery
TXN-TBLT27I0I1W5,CUST-10008560,2026-03-03,60.72,7,debit_card,online,ONLINE,Outdoor
TXN-CKF4UU4A2GC5,CUST-10009716,2025-05-20,151.36,7,debit_card,online,ONLINE,Electronics
TXN-YJXTMQJF5T40,CUST-10006866,2025-12-02,124.48,9,credit_card,online,ONLINE,
TXN-J3KR817KPFVN,CUST-10001675,2025-10-14,246.56,2,credit_card,store,STORE-258,Toys
TXN-UK2AET7NUMWF,CUST-10007648,2025-12-12,159.46,2,debit_card,store,STORE-112,Outdoor
TXN-L8J1S6CIWB9Y,CUST-10004731,2025-11-06,49.23,5,credit_card,online,ONLINE,Grocery
TXN-7MSZMGYNRVNA,CUST-10009166,11/10/2025,165.94,5,debit_card,online,ONLINE,Home
TXN-TRS3GOKJNCWQ,CUST-10009348,2026-04-06,213.37,8,cash,store,STORE-240,Toys
TXN-Y0S2TWVY6X5R,CUST-10007770,2026-04-27,55.05,9,cash,store,STORE-322,Electronics
TXN-BY8UDSP7BVR9,CUST-10005985,2026-01-28,50.74,3,debit_card,store,STORE-152,Footwear
TXN-ZMQGHTCLXDZL,CUST-10003368,2026-05-10,279.56,8,credit_card,online,ONLINE,Toys
TXN-082P7S2W2Z13,CUST-10003389,2025-05-20,203.15,2,debit_card,store,STORE-221,Grocery
TXN-WHRCYVKUNYFH,CUST-10005803,2025-12-02,216.42,3,debit_card,online,ONLINE,Home
TXN-8PRFOOE6AANQ,CUST-10000550,2026-03-19,30.14,2,credit_card,online,ONLINE,Outdoor
TXN-2CGQ4WL2VK03,CUST-10000576,2026-04-15,282.46,9,debit_card,online,ONLINE,Home
TXN-8UO0DFDWUZMO,CUST-10000344,2025-10-21,338.03,6,credit_card,store,STORE-055,Outdoor
TXN-NOSXIMSMIP9Z,CUST-10001730,2025-11-15,499.57,3,gift_card,store,STORE-059,Grocery
TXN-HKOHOUUBJPH8,CUST-10005990,2025-07-11,83.46,1,debit_card,online,ONLINE,Outdoor
TXN-BAKPNDVJF306,CUST-10004390,2025-10-23,157.22,4,credit_card,store,STORE-297,Apparel
TXN-UFD8UW0OCF8F,,2025-10-09,89.64,3,cash,online,ONLINE,Footwear
TXN-81QB495PWJ1N,CUST-10002020,2025-04-29,18.14,9,debit_card,online,ONLINE,Home
TXN-ZWLM7ESPFCXV,CUST-10000224,2025-05-22,236.28,7,gift_card,online,ONLINE,Outdoor
TXN-OUNJJW6D4RXQ,CUST-10005308,2025-08-08,153.74,5,credit_card,online,ONLINE,Footwear
TXN-BM02SSOXZQGE,CUST-10009941,2025-11-11,135.11,2,cash,online,ONLINE,
TXN-C0WTMR36I55S,CUST-10000974,2026-03-22,66.96,3,debit_card,online,ONLINE,Grocery
TXN-C6BK91TNFQ4M,CUST-10001654,2026-03-02,61.78,3,credit_card,online,ONLINE,Apparel
TXN-ET3RRE4H3JSS,CUST-10008292,2025-09-11,98.23,9,gift_card,online,ONLINE,Grocery
TXN-Y7P5MANLKWD7,CUST-10009157,2025-08-27,148.65,7,gift_card,store,STORE-386,Electronics
TXN-WQTV9ZJXVANV,CUST-10007357,2026-04-06,244.37,6,debit_card,store,STORE-215,Outdoor
TXN-C3XIF5IXKAJJ,CUST-10000543,2025-10-29,129.88,2,credit_card,store,STORE-289,Apparel
TXN-QFC026OGIXCP,CUST-10001311,2026-04-26,32.65,5,credit_card,store,STORE-224,Toys
TXN-94RRMYL02MC8,,2025-05-31,587.2,4,cash,online,ONLINE,Electronics
TXN-TM11KG0DP9R1,CUST-10006592,2025-08-02,164.14,6,debit_card,online,ONLINE,Home
TXN-B34HZ1FHRYHD,CUST-10009872,2025-04-22,,1,credit_card,store,STORE-350,Home
TXN-NWI8GVBNLVOM,CUST-10003371,2025-07-20,163.92,6,cash,online,ONLINE,Outdoor
TXN-9K23339QZIOY,CUST-10009767,2026-04-07,342.86,3,gift_card,store,STORE-329,Apparel
TXN-JHFGDLXZGXC6,CUST-10003209,2025-05-27,463.27,2,debit_card,store,STORE-390,Outdoor
TXN-QSEMPEUM5AMF,CUST-10007885,2025-07-02,219.44,5,debit_card,online,ONLINE,Footwear
TXN-BYBANM41W6P6,CUST-10008200,2025-09-19,554.76,1,credit_card,online,ONLINE,Apparel
TXN-9AOKLU6BKLBJ,CUST-10000692,2025-04-29,535.04,6,cash,store,STORE-249,Home
TXN-G5WG7TU0GV6U,CUST-10002350,2025-08-02,59.54,7,cash,store,STORE-066,Electronics
TXN-3ZJKMFJKOE1Y,CUST-10005230,2026-04-17,203.59,3,credit_card,store,STORE-335,Apparel
TXN-MI8V12BUH5JY,CUST-10007912,2026-01-11,322.53,7,gift_card,online,ONLINE,Footwear
TXN-TDUQQS5963XX,CUST-10004440,2025-06-24,107.03,1,gift_card,store,STORE-060,Grocery
TXN-LK4ME3RAGT97,CUST-10000472,2025-06-28,97.23,7,debit_card,online,ONLINE,Footwear
TXN-I5X6QLG4GRJG,CUST-10008646,2026-03-11,363.65,8,gift_card,store,STORE-188,Grocery
TXN-QMWJXN8P2MUD,CUST-10000370,2025-04-23,257.82,2,debit_card,online,ONLINE,Apparel
TXN-5G38J04E1XJC,,2026-04-20,203.08,6,debit_card,online,ONLINE,Apparel
TXN-AVG5AHNU0THE,CUST-10005223,2025-07-31,94.78,9,credit_card,online,ONLINE,Grocery
TXN-ONLQQ6Z5AHPK,CUST-10003542,2025-12-06,348.93,8,gift_card,online,ONLINE,Toys
TXN-B2F1893OVGZ0,CUST-10001366,2025-12-09,259.8,8,credit_card,online,ONLINE,Electronics
TXN-9UM6MTJ96VLN,CUST-10006197,2026-02-08,548.88,6,gift_card,online,ONLINE,Apparel
TXN-8TAIT8CZD5SS,CUST-10009035,2026-01-24,354.15,2,credit_card,store,STORE-340,Footwear
TXN-KUSS63HGKFE5,CUST-10005631,2026-02-03,,1,cash,store,STORE-227,Beauty
TXN-T4YOOQN6BASJ,CUST-10002615,2025-12-06,,7,credit_card,online,ONLINE,Grocery
TXN-AADQSIYHL7TQ,CUST-10009908,2026-06-12,129.66,5,cash,online,ONLINE,Footwear
TXN-D8BYKZ9MSQ3N,CUST-10007008,2026-04-04,,8,debit_card,online,ONLINE,Beauty
TXN-HJCQ8KGRJBRP,CUST-10001948,2025-04-04,46.65,9,gift_card,store,STORE-309,Toys
TXN-AJ3Q749XPY96,CUST-10009646,2026-05-10,37.26,1,cash,online,ONLINE,Footwear
TXN-3WGNOZPCA80R,CUST-10005292,2025-12-20,135.59,1,gift_card,online,ONLINE,Apparel
TXN-T0X6K5NMR4EI,CUST-10005777,2025-07-25,152.26,8,debit_card,store,STORE-231,Home
TXN-HTYEL97FPIL6,CUST-10002598,2026-03-16,159.59,5,debit_card,store,STORE-268,Electronics
TXN-KA3J7GHBOR6U,CUST-10006862,2025-11-14,320.83,9,gift_card,online,ONLINE,Home
TXN-9MEI4S7OUJHG,CUST-10001725,2025-07-06,92.1,1,debit_card,store,STORE-347,Grocery
TXN-IBDS07GQEAVQ,CUST-10008080,2025-08-04,24.94,9,credit_card,store,STORE-172,Toys
TXN-LM0M3IUTFMTX,CUST-10005962,2026-01-22,60.6,4,gift_card,online,ONLINE,Home
TXN-NNPRE618F3VP,CUST-10003461,2026-03-30,57.45,8,credit_card,store,STORE-308,Toys
TXN-WLJAGFQCKFMV,CUST-10008306,2025-06-29,170.36,9,gift_card,online,ONLINE,Apparel
TXN-XU104BV0VH8T,CUST-10005631,2025-04-07,187.98,3,cash,online,ONLINE,Outdoor
TXN-4HXAPXV95VLY,CUST-10002004,2025-10-05,159.77,7,credit_card,store,STORE-167,Outdoor
TXN-6U45QFK7D1Y9,CUST-10002564,2025-10-11,50.13,1,gift_card,store,STORE-222,Home
TXN-K1ZPZ8HFTNZ9,CUST-10006716,2026-04-14,152.01,6,gift_card,online,ONLINE,Apparel
TXN-Z3DLDZF0BCXL,CUST-10006186,2025-12-29,229.48,8,cash,store,STORE-023,Footwear
TXN-SSBDC4XPRZ5G,CUST-10005751,2025-11-18,161.55,6,debit_card,store,STORE-324,Toys
TXN-WDLDH46X0MO9,CUST-10002949,2025-11-12,83.26,9,debit_card,online,ONLINE,Apparel
TXN-Z0O28FE3APV2,CUST-10009668,2025-10-03,505.31,1,gift_card,online,ONLINE,Toys
TXN-2DOI1UZRIVSO,CUST-10001055,2025-07-12,301.83,1,cash,online,ONLINE,Beauty
TXN-U4KDFFXYXVJP,CUST-10002352,2025-05-20,249.89,1,gift_card,online,ONLINE,Home
TXN-3IT5KWZ1VSEK,CUST-10003045,2025-09-21,24.84,5,credit_card,online,ONLINE,Apparel
TXN-MEI4SGJL7VUH,CUST-10009138,2025-05-19,163.31,5,gift_card,online,ONLINE,Footwear
TXN-85THUZVODQ16,CUST-10007440,02/20/2026,317.72,8,cash,online,ONLINE,Footwear
TXN-DI3LF82VTW6W,CUST-10001039,2025-04-19,132.89,4,gift_card,online,ONLINE,Home
TXN-764CHXCEBEI3,CUST-10008999,2025-06-24,,7,credit_card,store,STORE-071,Electronics
TXN-WFJEN4Q85JGF,CUST-10008474,2025-12-03,67.74,5,cash,online,ONLINE,Toys
TXN-XWRTMKFK5TBT,CUST-10006717,2025-11-14,133.52,6,gift_card,store,STORE-083,Apparel
TXN-W1W2T4HUJC6C,CUST-10005491,2025-10-20,,2,cash,store,STORE-276,Footwear
TXN-BA64MDBN955D,CUST-10006412,2026-03-14,566.0,9,debit_card,store,STORE-351,Outdoor
TXN-HBLTSAE45BYK,CUST-10008870,2025-06-13,539.94,1,credit_card,online,ONLINE,Footwear
TXN-NALGVZQQTWND,CUST-10002517,2026-04-07,267.59,5,gift_card,online,ONLINE,Apparel
TXN-QTDD98NJ31XB,CUST-10004012,2025-08-08,70.39,9,cash,store,STORE-229,Electronics
TXN-SUZNMKFDHKS5,CUST-10009150,2025-09-15,105.59,2,credit_card,store,STORE-303,Outdoor
TXN-U1NTHA8MLIA1,CUST-10008790,2025-08-30,25.42,5,gift_card,store,STORE-271,Home
TXN-IZGR0K2S86H0,CUST-10005797,2026-04-17,22.53,9,credit_card,online,ONLINE,Outdoor
TXN-4MSIIJDUD9Z6,CUST-10001061,2025-09-09,509.54,5,gift_card,store,STORE-073,
TXN-BO1SXADUJWIJ,CUST-10004443,2026-02-19,89.43,5,debit_card,store,STORE-168,Toys
TXN-D1LCCPCSZQQ9,CUST-10002613,2025-11-11,36.4,7,gift_card,store,STORE-037,Electronics
TXN-AG8HFBB8KN46,CUST-10004294,2026-01-08,26.9,5,debit_card,online,ONLINE,Home
TXN-M0XM27OR7XI0,CUST-10004247,2025-07-31,552.07,1,gift_card,online,ONLINE,Grocery
TXN-OIX30HDALGYP,CUST-10005833,2025-07-14,234.91,5,credit_card,store,STORE-363,Footwear
TXN-X8LVPTL4UMRM,CUST-10001473,2025-06-27,83.26,8,credit_card,online,ONLINE,Electronics
TXN-VT240TGOQGU9,CUST-10004146,2025-12-31,54.9,5,debit_card,online,ONLINE,Electronics
TXN-8Y6QKOCC09FT,CUST-10008746,2026-01-31,60.67,2,cash,store,STORE-380,Grocery
TXN-P2QI50O7E6U3,CUST-10000258,2026-01-06,61.38,4,cash,online,ONLINE,Footwear
TXN-CWFOC43APA1P,CUST-10004841,2025-10-11,165.8,1,cash,store,STORE-342,Outdoor
TXN-GDJTVEWNCJUC,CUST-10008125,2025-06-10,24.15,8,credit_card,store,STORE-221,Apparel
TXN-L77VAH56FOGF,CUST-10001515,2025-09-20,235.76,1,debit_card,store,STORE-154,Toys
TXN-MZTMDRECH35V,CUST-10006571,2025-09-16,60.5,4,gift_card,store,STORE-059,Home
TXN-KIYR1F75DL7A,CUST-10003623,2026-06-09,,6,credit_card,online,ONLINE,Outdoor
TXN-FNRVELYMTFLR,CUST-10008141,2026-01-12,228.52,5,credit_card,store,STORE-285,Electronics
TXN-F5L274T7QICJ,CUST-10008646,2025-08-21,440.38,6,gift_card,online,ONLINE,Home
TXN-MZP3QD9UUI1T,CUST-10000252,2025-12-27,111.63,2,gift_card,online,ONLINE,Outdoor
TXN-CLFBNOZ6POM2,CUST-10002198,2025-09-25,56.53,6,cash,store,STORE-358,Footwear
TXN-O5D7F4V4FXXM,CUST-10002416,2026-06-17,44.44,5,cash,store,STORE-199,Footwear
TXN-8VFBOIMLD3T1,CUST-10008837,2026-05-26,147.08,3,gift_card,store,STORE-262,Toys
TXN-QWP8P1B6FMYK,CUST-10004835,2025-09-13,246.8,4,cash,store,STORE-206,Footwear
TXN-2DLMO1SBH913,CUST-10000940,2026-06-14,200.95,1,credit_card,store,STORE-281,Outdoor
TXN-JCQV5F7T7P23,CUST-10005240,2025-08-22,147.77,5,cash,online,ONLINE,Footwear
TXN-MDEAA1CHZZVJ,CUST-10002004,2025-04-10,249.77,1,cash,store,STORE-060,Home
TXN-U3IBFGOZVDXL,CUST-10004071,2026-03-30,19.19,1,gift_card,online,ONLINE,Electronics
TXN-EPFAFJF36FOZ,CUST-10005466,2026-02-24,23.41,9,debit_card,online,ONLINE,Beauty
TXN-HQ9I1R1P2JCB,CUST-10008584,2025-06-06,38.48,1,credit_card,online,ONLINE,Home
TXN-ZGRPFZAMRQV3,CUST-10002576,2025-04-04,125.33,5,credit_card,store,STORE-162,Footwear
TXN-WZ702ZRFTW54,CUST-10001136,2025-05-22,154.43,6,debit_card,store,STORE-384,Home
TXN-V2139YO3CGKL,CUST-10002332,2025-11-26,183.26,7,gift_card,online,ONLINE,Grocery
TXN-38C09TFQ0704,CUST-10000105,2025-12-19,44.99,1,gift_card,store,STORE-348,Outdoor
TXN-SITLKX8RXNBB,CUST-10001435,2025-10-25,18.52,5,debit_card,online,ONLINE,Beauty
TXN-0VG1PLB4EKHI,CUST-10003756,2025-05-09,,7,cash,store,STORE-021,Electronics
TXN-B7FPU4R1B4H7,CUST-10000331,2026-06-19,80.61,1,cash,online,ONLINE,Footwear
TXN-9WTVECUR1M6C,CUST-10001539,2025-05-21,56.33,3,credit_card,online,ONLINE,Footwear
TXN-L607404FAU8P,CUST-10009751,2026-02-13,18.28,4,cash,store,STORE-026,Toys
TXN-LC6MS54XGXEH,CUST-10005402,09/08/2025,77.16,1,debit_card,store,STORE-397,Toys
TXN-VSLNTALNHBQ5,CUST-10008881,2025-11-29,136.24,1,gift_card,store,STORE-263,Electronics
TXN-8SACR61C76SM,CUST-10004621,2026-02-26,443.95,6,debit_card,online,ONLINE,Apparel
TXN-RB94GNXY7CHF,CUST-10005811,2025-06-16,134.82,7,debit_card,store,STORE-078,Beauty
TXN-2VVVKWOK7UTZ,CUST-10005996,2026-05-06,541.11,2,debit_card,online,ONLINE,Grocery
TXN-HFLYIG391EWJ,CUST-10002514,2025-09-09,218.09,6,credit_card,store,STORE-140,Grocery
TXN-SK2TCGY0ODOR,CUST-10000715,2025-10-05,579.8,7,debit_card,store,STORE-094,Toys
TXN-I3WXHT22FSB0,CUST-10006131,2025-07-15,83.83,8,gift_card,online,ONLINE,Outdoor
TXN-SOJKV4B7A7GW,CUST-10004658,2026-03-31,585.48,2,debit_card,online,ONLINE,Toys
TXN-WCLHT60GORTH,CUST-10003560,2025-05-31,225.93,4,cash,online,ONLINE,Toys
TXN-FBNA59WAVRAK,CUST-10005758,2025-10-23,173.4,8,credit_card,online,ONLINE,Electronics
TXN-YHPC2NIT256J,CUST-10001389,2025-07-29,66.37,3,gift_card,online,ONLINE,Outdoor
TXN-KM9SQ5WG5CS0,CUST-10006518,2025-09-17,121.18,4,credit_card,store,STORE-240,Toys
TXN-AVOQCWLMCYHE,CUST-10005783,2026-03-03,59.34,6,gift_card,store,STORE-242,Home
TXN-3JVA61TO59IZ,CUST-10006591,2025-10-27,77.48,2,gift_card,online,ONLINE,Apparel
TXN-YCACHM6AJDAH,CUST-10005870,2025-12-14,532.65,7,credit_card,store,STORE-388,Grocery
TXN-0F8TGAH8N7JB,CUST-10006334,2025-08-07,59.46,4,gift_card,online,ONLINE,Electronics
TXN-M1I4SP9DV2H6,CUST-10004926,2026-01-05,111.76,8,gift_card,store,STORE-180,Apparel
TXN-JNG4QPMPRA9E,CUST-10009791,2026-01-06,356.54,4,credit_card,online,ONLINE,Toys
TXN-20QDOPCQ3A4C,CUST-10004214,2026-02-14,,6,debit_card,store,STORE-327,Toys
TXN-FOQK2SOB7R54,CUST-10006397,06/07/2025,83.01,9,cash,store,STORE-197,Grocery
TXN-J72WBA5U34ND,CUST-10008781,2025-04-11,64.58,6,credit_card,online,ONLINE,Electronics
TXN-KVT11MXMCE5X,CUST-10003656,2026-03-08,231.82,7,debit_card,online,ONLINE,Electronics
TXN-198M3ZHU76A9,CUST-10008933,2025-11-25,120.49,3,debit_card,store,STORE-181,Beauty
TXN-TKI139HOC0EB,CUST-10009918,2025-08-22,135.28,7,credit_card,online,ONLINE,Beauty
TXN-O4RFO608MWLF,CUST-10001568,2025-10-16,616.66,6,gift_card,online,ONLINE,Electronics
TXN-61GHJJEJHKXQ,CUST-10008284,2025-12-02,258.4,1,cash,store,STORE-042,Outdoor
TXN-2HMRC4FWL8YM,CUST-10002858,2025-11-13,25.25,9,debit_card,online,ONLINE,Home
TXN-5FIM5CDFQWAN,,2025-11-20,84.68,4,gift_card,online,ONLINE,Grocery
TXN-SYOGRRW8UJOI,CUST-10007882,2026-05-28,534.75,8,credit_card,store,STORE-142,Beauty
TXN-8JC6U7FQ3BLK,CUST-10004243,2025-07-21,125.93,6,gift_card,online,ONLINE,Footwear
TXN-X5L72MOL8SPN,CUST-10004948,2025-07-30,,7,credit_card,online,ONLINE,Beauty
TXN-GWAN01ORPK0N,CUST-10000344,2026-06-24,616.18,6,debit_card,online,ONLINE,Outdoor
TXN-ZPEK2XP473TE,CUST-10001203,2025-07-03,538.03,8,cash,online,ONLINE,Grocery
TXN-4R3JCB3GPBNQ,CUST-10001529,2026-06-24,40.24,6,debit_card,store,STORE-007,Electronics
TXN-YY9OO7GI5DIY,CUST-10001705,2025-07-07,214.18,5,debit_card,online,ONLINE,Beauty
TXN-39Q6KJXJ9DGP,CUST-10002489,2025-12-27,15.53,6,gift_card,online,ONLINE,Grocery
TXN-USO06W911H4L,CUST-10009109,2026-05-09,263.38,1,cash,store,STORE-293,Beauty
TXN-3TLKTK75QHD2,CUST-10006669,2026-03-11,574.95,8,gift_card,store,STORE-165,Footwear
TXN-0MGAL9N08ABI,CUST-10007267,2025-10-04,146.74,8,gift_card,online,ONLINE,Home
TXN-Q0ROX5RUST9C,CUST-10008469,2025-12-22,363.05,8,cash,store,STORE-139,Apparel
TXN-RZSOTEODUPUI,CUST-10002188,2025-12-04,413.6,2,cash,store,STORE-320,Grocery
TXN-WG7GFIOEFOW6,CUST-10000108,2025-11-01,330.84,8,credit_card,store,STORE-255,Grocery
TXN-7LIYBBKU5UB3,CUST-10003726,2026-06-21,247.26,6,debit_card,store,STORE-278,Footwear
TXN-H4II1RZ9BLN2,CUST-10000121,2025-08-21,74.55,2,cash,online,ONLINE,Home
TXN-205KZN0O1QN2,CUST-10002250,2026-04-10,77.62,1,gift_card,online,ONLINE,Outdoor
TXN-2LAFR6UVH04S,CUST-10003093,2025-07-07,462.66,4,debit_card,online,ONLINE,Beauty
TXN-2TAQPMEE152D,CUST-10001479,2026-06-07,107.97,1,debit_card,store,STORE-301,Outdoor
TXN-JDVX5ZALMNM5,CUST-10004462,2025-07-18,604.27,2,debit_card,online,ONLINE,
TXN-JAC6K0DEWZI0,CUST-10006372,2026-04-01,73.19,2,gift_card,online,ONLINE,Apparel
TXN-CSO7Q15X2PSK,CUST-10007531,2025-09-13,45.08,7,debit_card,store,STORE-321,Toys
TXN-YDRRROK5JO6I,CUST-10005493,2025-12-01,169.94,2,gift_card,online,ONLINE,Home
TXN-OXSSSJJ3V657,CUST-10001271,2026-04-28,77.77,5,gift_card,store,STORE-183,Outdoor
TXN-6J3GPK1A83IW,CUST-10003830,2026-03-04,74.36,9,credit_card,store,STORE-250,Electronics
TXN-S8EQGGXZJ33L,CUST-10008413,2025-10-29,,4,cash,store,STORE-020,Apparel
TXN-D1LXI1EGQ0BO,CUST-10009267,2026-06-18,71.84,9,credit_card,store,STORE-053,Home
TXN-DO75Z2O0YVAN,CUST-10004760,2025-09-01,106.13,8,gift_card,store,STORE-155,Grocery
TXN-Z4MS44JBRTO8,CUST-10006610,2025-04-30,207.55,5,gift_card,online,ONLINE,Footwear
TXN-7S1G1NZFV5E3,CUST-10001603,2025-08-10,163.81,2,credit_card,online,ONLINE,Electronics
TXN-XKZ2NHDQF0EL,CUST-10005204,2025-10-09,236.51,6,debit_card,online,ONLINE,Toys
TXN-F26XELH1FITF,CUST-10009633,2026-05-04,93.96,4,cash,store,STORE-329,Outdoor
TXN-YGQ76ZFO9X2I,CUST-10008001,2026-03-07,67.95,2,debit_card,store,STORE-349,Grocery
TXN-75038BP0BIOF,CUST-10002132,2025-08-22,78.4,6,credit_card,online,ONLINE,Electronics
TXN-U5IBRG8ETVUB,CUST-10007387,2026-04-21,82.14,5,credit_card,online,ONLINE,Grocery
TXN-K4MXZLTYFM9Y,CUST-10005429,2026-01-11,90.33,8,cash,online,ONLINE,Apparel
TXN-60BUGQSTW5LO,CUST-10006026,2026-04-28,218.76,5,credit_card,store,STORE-308,Beauty
TXN-DQVMVCPYP89Y,CUST-10004482,2026-02-12,207.43,8,gift_card,online,ONLINE,Outdoor
TXN-X052DLS6MI23,CUST-10007294,2026-06-25,120.33,9,debit_card,store,STORE-228,Outdoor
TXN-NAL9UWTSJIMU,CUST-10003736,2025-08-10,67.95,3,gift_card,online,ONLINE,Home
TXN-PM9MHMI1H0M8,CUST-10007705,2025-07-15,56.4,8,debit_card,online,ONLINE,Grocery
TXN-T6T5E2KD0FOC,CUST-10002332,2025-11-05,180.09,2,debit_card,store,STORE-290,Beauty
TXN-1WJJVP7SOQ4E,CUST-10004640,2026-01-16,18.78,9,debit_card,store,STORE-141,Toys
TXN-OGS5LYB2PG3G,CUST-10004939,2025-10-26,227.38,8,debit_card,store,STORE-050,Toys
TXN-Q4UR98P9H0J1,CUST-10002578,2026-06-07,136.75,1,debit_card,online,ONLINE,Beauty
TXN-YOI8ZNDL9UYV,CUST-10000149,2025-08-05,115.89,7,debit_card,store,STORE-011,Beauty
TXN-W3VFEV7KS6YY,CUST-10005713,2026-06-26,315.27,6,gift_card,store,STORE-309,Outdoor
TXN-DSW5NNBCPSJI,CUST-10001513,2026-03-13,614.73,1,debit_card,online,ONLINE,Outdoor
TXN-SS5ZZG0LA262,CUST-10009727,2026-02-20,618.4,4,gift_card,online,ONLINE,Footwear
TXN-DBKZXGS1ZF1S,CUST-10009076,2026-02-02,105.34,4,debit_card,store,STORE-009,Toys
TXN-GHG4GIO1XGXE,CUST-10000916,2026-01-04,424.96,7,credit_card,store,STORE-272,Electronics
TXN-UGLOO7FD8ACX,CUST-10003789,2026-02-18,448.5,3,cash,store,STORE-040,Home
TXN-V3VYF33C925S,CUST-10007381,2026-04-21,113.36,9,credit_card,store,STORE-023,Toys
TXN-0H2LX3R999S9,CUST-10006028,2025-06-05,333.09,9,credit_card,store,STORE-017,Footwear
TXN-OQ96NTXBXZJI,CUST-10002490,2026-05-03,381.49,1,cash,store,STORE-300,Home
TXN-HD7HGUVWM70D,CUST-10004222,2025-04-01,59.34,5,debit_card,store,STORE-213,Toys
TXN-17UNMET49UCP,CUST-10004702,2025-07-05,206.25,7,cash,store,STORE-311,Footwear
TXN-FHUOJOTH2NZB,CUST-10002393,2025-07-19,73.8,2,credit_card,online,ONLINE,Home
TXN-ISBTLAE0MAYW,CUST-10004855,2026-05-18,84.49,2,debit_card,online,ONLINE,Grocery
TXN-01T6ZLVHLN74,CUST-10003089,2026-02-07,514.47,3,gift_card,store,STORE-203,Beauty
TXN-K7DFA52Z7RCH,CUST-10003172,2025-06-26,85.65,3,cash,online,ONLINE,Outdoor
TXN-SWJECI3FSK5Z,CUST-10000978,2026-05-16,171.83,9,debit_card,store,STORE-219,Toys
TXN-2LR9WK29MQKF,CUST-10009407,2025-09-08,47.33,3,gift_card,online,ONLINE,Grocery
TXN-874XXMJIAII4,CUST-10005296,2025-08-27,497.21,9,gift_card,store,STORE-279,Toys
TXN-SGMDDN1ALBN4,CUST-10004506,2026-06-23,453.28,6,cash,store,STORE-299,Grocery
TXN-C0ANULIZGI5R,CUST-10003073,2025-07-29,214.02,8,cash,online,ONLINE,Electronics
TXN-WUON3VCBZXLV,CUST-10007046,2026-03-11,239.91,5,credit_card,online,ONLINE,Grocery
TXN-AD9PEYS3XUQG,CUST-10005584,2025-11-04,139.37,7,cash,online,ONLINE,Home
TXN-58WBDUPD7MZG,CUST-10004997,2025-11-17,217.33,9,cash,online,ONLINE,Grocery
TXN-HNAH55L96BD2,CUST-10009363,2026-03-23,222.54,7,gift_card,store,STORE-270,Beauty
TXN-SZSEJYJVV5MZ,CUST-10007814,2026-04-14,255.69,5,cash,online,ONLINE,Grocery
TXN-D1M453MJBZRE,CUST-10001984,2025-12-25,448.31,9,cash,store,STORE-006,Outdoor
TXN-NKRE3MBNMHTP,CUST-10002149,2025-04-01,64.41,9,credit_card,online,ONLINE,Footwear
TXN-M4E09RAFKEP8,CUST-10004053,2025-05-31,21.42,4,gift_card,online,ONLINE,Home
TXN-K6YHVE4R8X0K,CUST-10006619,2026-03-02,329.84,8,gift_card,store,STORE-061,Toys
TXN-VBCJZN9SK36Z,CUST-10004914,2025-07-30,62.23,1,cash,online,ONLINE,Outdoor
TXN-9F8LK8SRD3C6,CUST-10007414,2025-11-17,20.81,2,credit_card,online,ONLINE,Grocery
TXN-KI930VFZ1TGO,CUST-10009621,2025-12-15,60.55,1,debit_card,online,ONLINE,Home
TXN-MFULS4LJ8AIS,CUST-10007715,2026-05-29,124.24,7,credit_card,store,STORE-100,Apparel
TXN-EXT96JXLQ0PJ,CUST-10002549,2026-03-03,189.44,9,debit_card,online,ONLINE,Electronics
TXN-PN8V0GJXG6B1,CUST-10009006,2025-07-31,514.07,9,cash,store,STORE-266,Toys
TXN-W7QRDOT8508C,CUST-10009609,2025-05-25,84.95,1,gift_card,store,STORE-155,Beauty
TXN-XEDXMQZST6MB,CUST-10001257,2025-10-06,53.51,9,gift_card,store,STORE-058,Toys
TXN-BU7QR6BGMGUR,CUST-10005859,2025-06-07,155.54,6,gift_card,online,ONLINE,Apparel
TXN-390TYPM5UQ51,CUST-10007424,2025-06-22,266.23,8,cash,online,ONLINE,Footwear
TXN-IY6O8R191JYQ,CUST-10007372,2026-01-27,186.06,8,credit_card,online,ONLINE,Toys
TXN-E801Q0XM0WE8,CUST-10008351,2025-11-05,182.55,5,gift_card,store,STORE-336,Toys
TXN-6YJ23ENJ7RC1,CUST-10005127,2025-10-15,113.27,9,gift_card,store,STORE-009,Footwear
TXN-2CSE12E1QIKN,CUST-10008715,2026-02-21,123.51,2,gift_card,store,STORE-119,Home
TXN-O1JDQ8YCVZHB,,2025-05-29,15.61,7,credit_card,store,STORE-326,Outdoor
TXN-I5I3LSQMGOGY,CUST-10008681,2025-08-13,132.48,2,cash,online,ONLINE,Grocery
TXN-MBLISVBHKTYS,CUST-10002558,2026-01-22,136.73,4,gift_card,online,ONLINE,Grocery
